Symbol,Name,Price,Market Cap,Sector,Industry,Rev Growth,Gross Margin,ROIC,EPS TTM,Forward EPS,P/B,5Y Avg P/E,20M MA,Monthly Closes,Quarterly EPS,EPS YoY Growth,Revenue YoY Growth,Previous EPS TTM,Consecutive Growth
200880.KS,서연이화,13550.0,366235321350.0,Korea Equity,Unknown,-0.018171305856116298,0.0,0.07273477059418318,,,,,,[],"[null, null, null, null]",,-0.018171305856116298,,0
011760.KS,현대코퍼레이션,27650.0,365780909900.0,Korea Equity,Unknown,0.0803752931978108,0.0,0.057020270420996305,,,,,,[],"[null, null, null, null]",,0.0803752931978108,,0
187660.KQ,페니트리움바이오,6590.0,365522607270.0,Korea Equity,Unknown,-0.32,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.32,,0
005950.KS,이수화학,13830.0,363648357270.0,Korea Equity,Unknown,0.870844365989997,0.0,0.06435936305764979,,,,,,[],"[null, null, null, null]",,0.870844365989997,,0
183190.KS,아세아시멘트,9960.0,363604022880.0,Korea Equity,Unknown,-0.1540084388185654,0.0,0.05482341843122949,,,,,,[],"[null, null, null, null]",,-0.1540084388185654,,0
091810.KS,트리니티항공,875.0,361348299375.0,Korea Equity,Unknown,0.6197406721354856,0.0,0.007804746365088051,,,,,,[],"[null, null, null, null]",,0.6197406721354856,,0
187870.KQ,디바이스,25950.0,357333057000.0,Korea Equity,Unknown,2.380434782608696,0.0,0.07318547165416693,,,,,,[],"[null, null, null, null]",,2.380434782608696,,0
058430.KS,포스코스틸리온,5940.0,356400000000.0,Korea Equity,Unknown,-0.01689545934530095,0.0,0.03736468291120178,,,,,,[],"[null, null, null, null]",,-0.01689545934530095,,0
203650.KQ,드림시큐리티,3490.0,352829646800.0,Korea Equity,Unknown,0.4472630173564752,0.0,0.02723749603415978,,,,,,[],"[null, null, null, null]",,0.4472630173564752,,0
243070.KQ,휴온스,29400.0,352202151000.0,Korea Equity,Unknown,-0.09038461538461538,0.0,0.05571617471613723,,,,,,[],"[null, null, null, null]",,-0.09038461538461538,,0
092460.KQ,한라IMS,20550.0,351603924000.0,Korea Equity,Unknown,0.10364145658263306,0.0,0.04939987103911749,,,,,,[],"[null, null, null, null]",,0.10364145658263306,,0
484590.KQ,삼양컴텍,8480.0,349464616000.0,Korea Equity,Unknown,0.7466666666666667,0.0,0.06148417456091416,,,,,,[],"[null, null, null, null]",,0.7466666666666667,,0
025860.KS,남해화학,7000.0,347751901000.0,Korea Equity,Unknown,0.15673392773345848,0.0,0.041667246612193856,,,,,,[],"[null, null, null, null]",,0.15673392773345848,,0
365270.KQ,큐라클,15750.0,347633874000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
452430.KQ,사피엔반도체,42000.0,346727682000.0,Korea Equity,Unknown,2.55,0.0,0.00027356482385745753,,,,,,[],"[null, null, null, null]",,2.55,,0
101730.KQ,위메이드맥스,4130.0,346107571180.0,Korea Equity,Unknown,-0.00909090909090909,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.00909090909090909,,0
389650.KQ,넥스트바이오메디컬,41650.0,344748961900.0,Korea Equity,Unknown,0.025,0.0,0.0011243398952104637,,,,,,[],"[null, null, null, null]",,0.025,,0
099430.KQ,바이오플러스,5560.0,342722414320.0,Korea Equity,Unknown,0.28019323671497587,0.0,0.0318076184821767,,,,,,[],"[null, null, null, null]",,0.28019323671497587,,0
009290.KS,광동제약,6850.0,341128684800.0,Korea Equity,Unknown,-0.03385845285680696,0.0,0.03942446048651058,,,,,,[],"[null, null, null, null]",,-0.03385845285680696,,0
192650.KS,드림텍,4945.0,341077414055.0,Korea Equity,Unknown,-0.10535346602608099,0.0,0.0326030906518532,,,,,,[],"[null, null, null, null]",,-0.10535346602608099,,0
286940.KS,롯데이노베이트,22450.0,339654289150.0,Korea Equity,Unknown,0.0014245014245014246,0.0,0.047730317242231424,,,,,,[],"[null, null, null, null]",,0.0014245014245014246,,0
220100.KQ,퓨쳐켐,15100.0,338654042000.0,Korea Equity,Unknown,0.7777777777777779,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.7777777777777779,,0
046970.KQ,우리로,7710.0,337890742290.0,Korea Equity,Unknown,0.4356435643564357,0.0,0.006186554968815733,,,,,,[],"[null, null, null, null]",,0.4356435643564357,,0
042370.KQ,비츠로테크,12860.0,336932321500.0,Korea Equity,Unknown,0.010526315789473684,0.0,0.13333967246379283,,,,,,[],"[null, null, null, null]",,0.010526315789473684,,0
084690.KS,대상홀딩스,9290.0,336414478020.0,Korea Equity,Unknown,0.03236316246741963,0.0,0.11999207237675895,,,,,,[],"[null, null, null, null]",,0.03236316246741963,,0
036200.KQ,유니셈,10940.0,335466599620.0,Korea Equity,Unknown,-0.065,0.0,0.02924271848459149,,,,,,[],"[null, null, null, null]",,-0.065,,0
092200.KS,디아이씨,8480.0,329775065120.0,Korea Equity,Unknown,-0.20038722168441436,0.0,0.02037779678893291,,,,,,[],"[null, null, null, null]",,-0.20038722168441436,,0
228760.KQ,지노믹트리,13260.0,329633018520.0,Korea Equity,Unknown,-0.7647058823529411,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.7647058823529411,,0
298830.KQ,슈어소프트테크,6100.0,326096843900.0,Korea Equity,Unknown,-0.06046511627906977,0.0,0.039936767761266756,,,,,,[],"[null, null, null, null]",,-0.06046511627906977,,0
126560.KS,현대퓨처넷,2975.0,324873094000.0,Korea Equity,Unknown,0.1253968253968254,0.0,0.03266757652036114,,,,,,[],"[null, null, null, null]",,0.1253968253968254,,0
448280.KQ,에코아이,10960.0,324757173840.0,Korea Equity,Unknown,-0.08474576271186439,0.0,0.009140267848414077,,,,,,[],"[null, null, null, null]",,-0.08474576271186439,,0
086390.KQ,유니테스트,15350.0,324408834100.0,Korea Equity,Unknown,-0.2328767123287671,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.2328767123287671,,0
204620.KQ,글로벌텍스프리,4615.0,324357567950.0,Korea Equity,Unknown,-0.13411078717201166,0.0,0.07867155413693719,,,,,,[],"[null, null, null, null]",,-0.13411078717201166,,0
049070.KQ,인탑스,18770.0,322844000000.0,Korea Equity,Unknown,0.12950138504155126,0.0,0.014074236170179655,,,,,,[],"[null, null, null, null]",,0.12950138504155126,,0
462350.KQ,이노스페이스,15380.0,320960021560.0,Korea Equity,Unknown,1.8,0.0,0.0,,,,,,[],"[null, null, null, null]",,1.8,,0
001390.KS,KG케미칼,4770.0,320701553100.0,Korea Equity,Unknown,0.09728589767100679,0.0,0.16898309064479744,,,,,,[],"[null, null, null, null]",,0.09728589767100679,,0
272450.KS,진에어,6130.0,319986000000.0,Korea Equity,Unknown,0.3819013394315583,0.0,0.03913815702920905,,,,,,[],"[null, null, null, null]",,0.3819013394315583,,0
003720.KS,삼영,9410.0,319940000000.0,Korea Equity,Unknown,0.4491017964071856,0.0,0.04302316954598967,,,,,,[],"[null, null, null, null]",,0.4491017964071856,,0
017860.KS,DS단석,17980.0,319309319220.0,Korea Equity,Unknown,0.2543978349120433,0.0,0.006561050168344269,,,,,,[],"[null, null, null, null]",,0.2543978349120433,,0
001230.KS,동국홀딩스,2050.0,318790815750.0,Korea Equity,Unknown,0.17599334304139794,0.0,0.024283835392147114,,,,,,[],"[null, null, null, null]",,0.17599334304139794,,0
024720.KS,콜마홀딩스,9210.0,315868545390.0,Korea Equity,Unknown,-0.13545816733067728,0.0,0.09871376816417038,,,,,,[],"[null, null, null, null]",,-0.13545816733067728,,0
036890.KQ,진성티이씨,14310.0,315286835130.0,Korea Equity,Unknown,0.168808911739503,0.0,0.09078390946076471,,,,,,[],"[null, null, null, null]",,0.168808911739503,,0
001340.KS,PKC,6980.0,313913271040.0,Korea Equity,Unknown,0.06042296072507553,0.0,0.01972011460504176,,,,,,[],"[null, null, null, null]",,0.06042296072507553,,0
018310.KQ,삼목에스폼,21200.0,311640000000.0,Korea Equity,Unknown,-0.20326086956521738,0.0,0.023475068121035832,,,,,,[],"[null, null, null, null]",,-0.20326086956521738,,0
200670.KQ,휴메딕스,27450.0,308261578500.0,Korea Equity,Unknown,-0.05813953488372093,0.0,0.1183040994181414,,,,,,[],"[null, null, null, null]",,-0.05813953488372093,,0
475400.KQ,씨메스로보틱스,26200.0,308008824400.0,Korea Equity,Unknown,0.48717948717948717,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.48717948717948717,,0
144510.KQ,지씨셀,19480.0,307790701120.0,Korea Equity,Unknown,-0.13023255813953488,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.13023255813953488,,0
002310.KS,아세아제지,7800.0,307706178000.0,Korea Equity,Unknown,0.004162812210915819,0.0,0.045485108365810795,,,,,,[],"[null, null, null, null]",,0.004162812210915819,,0
136480.KQ,하림,2890.0,306946038780.0,Korea Equity,Unknown,-0.15332989158492513,0.0,0.0647645034534083,,,,,,[],"[null, null, null, null]",,-0.15332989158492513,,0
242040.KQ,나무기술,8780.0,303842997920.0,Korea Equity,Unknown,1.0555555555555556,0.0,0.01272136587770398,,,,,,[],"[null, null, null, null]",,1.0555555555555556,,0
035810.KQ,이지홀딩스,4700.0,303226069500.0,Korea Equity,Unknown,0.034764100744945015,0.0,0.12190691591045731,,,,,,[],"[null, null, null, null]",,0.034764100744945015,,0
478340.KQ,나라스페이스테크놀로지,26050.0,300450045550.0,Korea Equity,Unknown,5.333333333333332,0.0,0.00129805458545113,,,,,,[],"[null, null, null, null]",,5.333333333333332,,0
108670.KS,LX하우시스,33400.0,299520178000.0,Korea Equity,Unknown,-0.005857230018303844,0.0,0.04909953749511847,,,,,,[],"[null, null, null, null]",,-0.005857230018303844,,0
078150.KQ,HB테크놀러지,3220.0,298545249520.0,Korea Equity,Unknown,-0.14184397163120568,0.0,0.0250490947086463,,,,,,[],"[null, null, null, null]",,-0.14184397163120568,,0
314930.KQ,바이오다인,10000.0,297641030000.0,Korea Equity,Unknown,-0.5,0.0,0.006373374574572896,,,,,,[],"[null, null, null, null]",,-0.5,,0
001750.KS,한양증권,23200.0,295301988800.0,Korea Equity,Unknown,0.2800798801797304,0.0,0.05018819459450789,,,,,,[],"[null, null, null, null]",,0.2800798801797304,,0
180400.KQ,DXVX,3000.0,295288296000.0,Korea Equity,Unknown,-0.22988505747126436,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.22988505747126436,,0
900290.KQ,GRT,3600.0,294480000000.0,Korea Equity,Unknown,0.43476167549350025,0.0,0.1431057976999486,,,,,,[],"[null, null, null, null]",,0.43476167549350025,,0
084990.KQ,헬릭스미스,6370.0,293611116890.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
0001A0.KQ,덕양에너젠,11790.0,292288189050.0,Korea Equity,Unknown,0.2333333333333333,0.0,0.016411383444881456,,,,,,[],"[null, null, null, null]",,0.2333333333333333,,0
002900.KS,TYM,7040.0,291456000000.0,Korea Equity,Unknown,0.1031987814166032,0.0,0.10759078819970895,,,,,,[],"[null, null, null, null]",,0.1031987814166032,,0
053030.KQ,바이넥스,8890.0,290562431320.0,Korea Equity,Unknown,-0.20674157303370783,0.0,0.0027876442703461844,,,,,,[],"[null, null, null, null]",,-0.20674157303370783,,0
114190.KQ,강원에너지,11090.0,289704491420.0,Korea Equity,Unknown,-0.26166902404526166,0.0,0.0002906997511010288,,,,,,[],"[null, null, null, null]",,-0.26166902404526166,,0
005680.KS,삼영전자,14360.0,287200000000.0,Korea Equity,Unknown,-0.007594936708860759,0.0,0.024999618987288398,,,,,,[],"[null, null, null, null]",,-0.007594936708860759,,0
012860.KQ,모베이스전자,3910.0,286342816870.0,Korea Equity,Unknown,0.008361839604713038,0.0,0.042845957655959464,,,,,,[],"[null, null, null, null]",,0.008361839604713038,,0
459510.KQ,나우로보틱스,22000.0,285524404000.0,Korea Equity,Unknown,-0.07272727272727272,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.07272727272727272,,0
043150.KQ,바텍,19200.0,285201715200.0,Korea Equity,Unknown,-0.048824593128390596,0.0,0.10783845905750428,,,,,,[],"[null, null, null, null]",,-0.048824593128390596,,0
217730.KQ,강스템바이오텍,3020.0,284043529980.0,Korea Equity,Unknown,-0.2,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.2,,0
060720.KQ,KH바텍,11960.0,283182206320.0,Korea Equity,Unknown,-0.5963369963369963,0.0,0.06976930848087315,,,,,,[],"[null, null, null, null]",,-0.5963369963369963,,0
900140.KS,엘브이엠씨홀딩스,1459.0,281937790288.0,Korea Equity,Unknown,0.026948989412897015,0.0,0.08265092916936329,,,,,,[],"[null, null, null, null]",,0.026948989412897015,,0
394800.KQ,쓰리빌리언,8830.0,280453833080.0,Korea Equity,Unknown,0.3076923076923077,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.3076923076923077,,0
005010.KS,휴스틸,4985.0,280097553875.0,Korea Equity,Unknown,-0.04887459807073955,0.0,0.019518668813663587,,,,,,[],"[null, null, null, null]",,-0.04887459807073955,,0
091580.KQ,상신이디피,21000.0,279892599000.0,Korea Equity,Unknown,0.17781402936378465,0.0,0.03527037712931733,,,,,,[],"[null, null, null, null]",,0.17781402936378465,,0
389260.KQ,대명에너지,15610.0,279673833250.0,Korea Equity,Unknown,0.39366515837104077,0.0,0.056857767761794416,,,,,,[],"[null, null, null, null]",,0.39366515837104077,,0
096760.KS,JW홀딩스,3780.0,279436280760.0,Korea Equity,Unknown,0.0647985989492119,0.0,0.29816942777704686,,,,,,[],"[null, null, null, null]",,0.0647985989492119,,0
451760.KQ,컨텍,17440.0,278897061760.0,Korea Equity,Unknown,-0.3157894736842105,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.3157894736842105,,0
003920.KS,남양유업,46450.0,278700000000.0,Korea Equity,Unknown,-0.029728565273588973,0.0,0.013409803696757212,,,,,,[],"[null, null, null, null]",,-0.029728565273588973,,0
000650.KS,천일고속,194200.0,277554524000.0,Korea Equity,Unknown,-0.017543859649122806,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.017543859649122806,,0
308430.KQ,셀비온,21500.0,277462896500.0,Korea Equity,Unknown,0.5,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.5,,0
017390.KS,서울가스,56000.0,277200000000.0,Korea Equity,Unknown,1.5727181544633901,0.0,0.022555480727303602,,,,,,[],"[null, null, null, null]",,1.5727181544633901,,0
352480.KQ,씨앤씨인터내셔널,20300.0,276686990300.0,Korea Equity,Unknown,0.10909090909090909,0.0,0.06163457306454566,,,,,,[],"[null, null, null, null]",,0.10909090909090909,,0
035600.KQ,KG이니시스,10000.0,275544340000.0,Korea Equity,Unknown,0.18063717909062793,0.0,0.08679856034737457,,,,,,[],"[null, null, null, null]",,0.18063717909062793,,0
014940.KQ,오리엔탈정공,6020.0,274353439220.0,Korea Equity,Unknown,0.09514563106796116,0.0,0.06236519872615934,,,,,,[],"[null, null, null, null]",,0.09514563106796116,,0
065660.KQ,안트로젠,27200.0,272165920000.0,Korea Equity,Unknown,0.10526315789473684,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.10526315789473684,,0
005500.KS,삼진제약,20350.0,271062000000.0,Korea Equity,Unknown,-0.0871313672922252,0.0,0.05625159833093738,,,,,,[],"[null, null, null, null]",,-0.0871313672922252,,0
061090.KQ,세나테크놀로지,48400.0,270517280000.0,Korea Equity,Unknown,-0.18587360594795538,0.0,0.056569706533773904,,,,,,[],"[null, null, null, null]",,-0.18587360594795538,,0
023410.KQ,유진기업,3495.0,270201466185.0,Korea Equity,Unknown,-0.03481012658227848,0.0,0.02397421919925503,,,,,,[],"[null, null, null, null]",,-0.03481012658227848,,0
0015G0.KQ,그린광학,23000.0,269158443000.0,Korea Equity,Unknown,0.18421052631578946,0.0,0.01317967883636051,,,,,,[],"[null, null, null, null]",,0.18421052631578946,,0
474650.KQ,링크솔루션,46750.0,268677252250.0,Korea Equity,Unknown,4.571428571428571,0.0,0.0,,,,,,[],"[null, null, null, null]",,4.571428571428571,,0
054210.KQ,이랜텍,10610.0,268339738100.0,Korea Equity,Unknown,0.5213454075032341,0.0,0.10269240948636145,,,,,,[],"[null, null, null, null]",,0.5213454075032341,,0
001250.KS,GS글로벌,3245.0,267822064180.0,Korea Equity,Unknown,0.023370577281191806,0.0,0.04157451871010055,,,,,,[],"[null, null, null, null]",,0.023370577281191806,,0
151860.KQ,KG에코솔루션,5610.0,267052841220.0,Korea Equity,Unknown,0.11832017393294429,0.0,0.10145055850243288,,,,,,[],"[null, null, null, null]",,0.11832017393294429,,0
002320.KS,한진,17110.0,265523519760.0,Korea Equity,Unknown,0.05156587473002159,0.0,0.03595084914740721,,,,,,[],"[null, null, null, null]",,0.05156587473002159,,0
182400.KQ,엔케이젠바이오텍코리아,3670.0,265496721770.0,Korea Equity,Unknown,-0.2,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.2,,0
417010.KQ,나노팀,13150.0,265271373200.0,Korea Equity,Unknown,0.12222222222222222,0.0,0.0005987332667766171,,,,,,[],"[null, null, null, null]",,0.12222222222222222,,0
357880.KQ,SKAI,5080.0,264808228320.0,Korea Equity,Unknown,-0.5362318840579711,0.0,0.00906900735074747,,,,,,[],"[null, null, null, null]",,-0.5362318840579711,,0
126730.KQ,코칩,30150.0,264419298900.0,Korea Equity,Unknown,0.4069767441860465,0.0,0.0064979645065041695,,,,,,[],"[null, null, null, null]",,0.4069767441860465,,0
012210.KQ,삼미금속,11890.0,263863022680.0,Korea Equity,Unknown,-0.1902654867256637,0.0,0.01718306848830898,,,,,,[],"[null, null, null, null]",,-0.1902654867256637,,0
088800.KQ,에이스테크,3480.0,262762390320.0,Korea Equity,Unknown,-0.279826464208243,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.279826464208243,,0
128820.KS,대성산업,5800.0,262365772400.0,Korea Equity,Unknown,0.10824603814128392,0.0,0.0162402444709322,,,,,,[],"[null, null, null, null]",,0.10824603814128392,,0
054950.KQ,제이브이엠,21700.0,262350656400.0,Korea Equity,Unknown,0.007009345794392523,0.0,0.09466610457465192,,,,,,[],"[null, null, null, null]",,0.007009345794392523,,0
004360.KS,세방,13720.0,262266073160.0,Korea Equity,Unknown,-0.08205756276791182,0.0,0.04866495893111756,,,,,,[],"[null, null, null, null]",,-0.08205756276791182,,0
267980.KQ,매일유업,34200.0,262096419600.0,Korea Equity,Unknown,0.025982532751091702,0.0,0.08992425973300434,,,,,,[],"[null, null, null, null]",,0.025982532751091702,,0
095500.KQ,미래나노텍,8370.0,259553691630.0,Korea Equity,Unknown,0.013039934800325998,0.0,0.034620369761599816,,,,,,[],"[null, null, null, null]",,0.013039934800325998,,0
338840.KQ,와이바이오로직스,16890.0,259543242090.0,Korea Equity,Unknown,-0.75,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.75,,0
0007C0.KQ,아크릴,32300.0,259379465200.0,Korea Equity,Unknown,1.2758620689655173,0.0,0.0007407119078261895,,,,,,[],"[null, null, null, null]",,1.2758620689655173,,0
125020.KQ,티씨머티리얼즈,7400.0,259285270000.0,Korea Equity,Unknown,0.31859557867360205,0.0,0.035415638292549116,,,,,,[],"[null, null, null, null]",,0.31859557867360205,,0
098120.KQ,마이크로컨텍솔,31000.0,257695746000.0,Korea Equity,Unknown,0.23214285714285715,0.0,0.06600525723721941,,,,,,[],"[null, null, null, null]",,0.23214285714285715,,0
318060.KQ,그래피,23050.0,257541729850.0,Korea Equity,Unknown,-0.22727272727272727,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.22727272727272727,,0
037710.KS,광주신세계,33700.0,257035696400.0,Korea Equity,Unknown,0.09438202247191012,0.0,0.08230689502716543,,,,,,[],"[null, null, null, null]",,0.09438202247191012,,0
121800.KQ,비덴트,3320.0,256309348520.0,Korea Equity,Unknown,0.07692307692307693,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.07692307692307693,,0
232680.KQ,라온로보틱스,19530.0,256154483970.0,Korea Equity,Unknown,0.05185185185185185,0.0,0.016231432304031203,,,,,,[],"[null, null, null, null]",,0.05185185185185185,,0
003960.KS,사조대림,27950.0,256146852650.0,Korea Equity,Unknown,0.029982568274259148,0.0,0.07119707305875131,,,,,,[],"[null, null, null, null]",,0.029982568274259148,,0
017890.KQ,한국알콜,12000.0,255282072000.0,Korea Equity,Unknown,0.028301886792452834,0.0,0.09944497642579392,,,,,,[],"[null, null, null, null]",,0.028301886792452834,,0
0088M0.KQ,메쥬,25750.0,254455062500.0,Korea Equity,Unknown,12.0,0.0,0.0038651156484650817,,,,,,[],"[null, null, null, null]",,12.0,,0
950170.KQ,JTC,4910.0,254074568680.0,Korea Equity,Unknown,0.1778975741239892,0.0,0.09458546443706509,,,,,,[],"[null, null, null, null]",,0.1778975741239892,,0
377460.KQ,큐에이드,4080.0,253187202960.0,Korea Equity,Unknown,-0.1794871794871795,0.0,0.002572815534516987,,,,,,[],"[null, null, null, null]",,-0.1794871794871795,,0
009470.KS,삼화전기,38150.0,252317233000.0,Korea Equity,Unknown,-0.030405405405405407,0.0,0.04705710184015603,,,,,,[],"[null, null, null, null]",,-0.030405405405405407,,0
0030R0.KS,대신밸류리츠,4180.0,249880400000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],[],,0.0,,0
036170.KQ,에이치엠넥스,4065.0,249451269690.0,Korea Equity,Unknown,1.416666666666667,0.0,0.01183646689954248,,,,,,[],"[null, null, null, null]",,1.416666666666667,,0
049630.KQ,재영솔루텍,10650.0,248991802800.0,Korea Equity,Unknown,0.7447447447447447,0.0,0.0547614287991039,,,,,,[],"[null, null, null, null]",,0.7447447447447447,,0
494120.KQ,큐리오시스,32550.0,248352659100.0,Korea Equity,Unknown,0.8,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.8,,0
472850.KQ,폰드그룹,4295.0,247270245340.0,Korea Equity,Unknown,0.6544600938967136,0.0,0.13242213694640642,,,,,,[],"[null, null, null, null]",,0.6544600938967136,,0
290690.KQ,소룩스,5010.0,247179592440.0,Korea Equity,Unknown,2.0392156862745097,0.0,0.0010050393410747404,,,,,,[],"[null, null, null, null]",,2.0392156862745097,,0
034120.KS,SBS,13310.0,246916977780.0,Korea Equity,Unknown,-0.29008202833706187,0.0,0.02728529319353667,,,,,,[],"[null, null, null, null]",,-0.29008202833706187,,0
037270.KS,YG PLUS,3870.0,246376235700.0,Korea Equity,Unknown,0.10766045548654243,0.0,0.08342772668788266,,,,,,[],"[null, null, null, null]",,0.10766045548654243,,0
122900.KS,아이마켓코리아,7350.0,245701974000.0,Korea Equity,Unknown,0.14547926580557444,0.0,0.02597762176868446,,,,,,[],"[null, null, null, null]",,0.14547926580557444,,0
000490.KS,대동,8520.0,245604889800.0,Korea Equity,Unknown,-0.0890014471780029,0.0,0.019304415855292203,,,,,,[],"[null, null, null, null]",,-0.0890014471780029,,0
000320.KS,노루홀딩스,18450.0,245221735950.0,Korea Equity,Unknown,-0.143348623853211,0.0,0.10911903687029603,,,,,,[],"[null, null, null, null]",,-0.143348623853211,,0
419530.KQ,SAMG엔터,24150.0,242212111050.0,Korea Equity,Unknown,0.3557422969187675,0.0,0.0786062303895004,,,,,,[],"[null, null, null, null]",,0.3557422969187675,,0
138610.KQ,나이벡,21200.0,240997211600.0,Korea Equity,Unknown,-0.6708860759493672,0.0,0.03299883169705149,,,,,,[],"[null, null, null, null]",,-0.6708860759493672,,0
206640.KQ,바디텍메드,10930.0,239453576530.0,Korea Equity,Unknown,0.03132530120481928,0.0,0.09943828629143332,,,,,,[],"[null, null, null, null]",,0.03132530120481928,,0
099440.KQ,스맥,3505.0,239193095970.0,Korea Equity,Unknown,-0.16091954022988506,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.16091954022988506,,0
003520.KS,영진약품,1299.0,237577657569.0,Korea Equity,Unknown,0.0208,0.0,0.004964588094273568,,,,,,[],"[null, null, null, null]",,0.0208,,0
382800.KQ,지앤비에스 에코,7460.0,237459565860.0,Korea Equity,Unknown,0.6392156862745098,0.0,0.06122634997858398,,,,,,[],"[null, null, null, null]",,0.6392156862745098,,0
304100.KQ,솔트룩스,18800.0,236764474000.0,Korea Equity,Unknown,0.2714285714285714,0.0,0.013844884159750543,,,,,,[],"[null, null, null, null]",,0.2714285714285714,,0
035510.KS,신세계 I&C,16910.0,236417019000.0,Korea Equity,Unknown,-0.015435501653803746,0.0,0.12784993054855814,,,,,,[],"[null, null, null, null]",,-0.015435501653803746,,0
136490.KS,선진,9920.0,235893671680.0,Korea Equity,Unknown,0.1511879049676026,0.0,0.17272950210834193,,,,,,[],"[null, null, null, null]",,0.1511879049676026,,0
402490.KQ,그린리소스,13880.0,235060811960.0,Korea Equity,Unknown,-0.18992248062015504,0.0,0.024491451614500805,,,,,,[],"[null, null, null, null]",,-0.18992248062015504,,0
115450.KQ,HLB테라퓨틱스,2650.0,234737288850.0,Korea Equity,Unknown,-0.17197452229299362,0.0,0.014600643568658866,,,,,,[],"[null, null, null, null]",,-0.17197452229299362,,0
348950.KS,제이알글로벌리츠,1182.0,233298432000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],[],,0.0,,0
439090.KQ,마녀공장,14220.0,233112157200.0,Korea Equity,Unknown,-0.15141955835962145,0.0,0.061645372569365586,,,,,,[],"[null, null, null, null]",,-0.15141955835962145,,0
067080.KQ,대화제약,12520.0,233080458000.0,Korea Equity,Unknown,0.027777777777777776,0.0,0.006850975174447101,,,,,,[],"[null, null, null, null]",,0.027777777777777776,,0
000050.KS,경방,8500.0,233029795000.0,Korea Equity,Unknown,0.167192429022082,0.0,0.07532822255328935,,,,,,[],"[null, null, null, null]",,0.167192429022082,,0
064550.KQ,바이오니아,8920.0,230227795720.0,Korea Equity,Unknown,-0.07361268403171008,0.0,0.029289060617316346,,,,,,[],"[null, null, null, null]",,-0.07361268403171008,,0
004380.KS,삼익THK,11110.0,229977000000.0,Korea Equity,Unknown,0.23629489603024573,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.23629489603024573,,0
036030.KQ,케이티알파,4680.0,229410244440.0,Korea Equity,Unknown,0.06735751295336788,0.0,0.10444452870326616,,,,,,[],"[null, null, null, null]",,0.06735751295336788,,0
044450.KS,KSS해운,9910.0,228781070800.0,Korea Equity,Unknown,0.046407185628742506,0.0,0.058405066114985284,,,,,,[],"[null, null, null, null]",,0.046407185628742506,,0
418550.KQ,제이오,7130.0,228286008490.0,Korea Equity,Unknown,-0.6190476190476191,0.0,0.000379005120151902,,,,,,[],"[null, null, null, null]",,-0.6190476190476191,,0
432720.KQ,퀄리타스반도체,16060.0,227852406320.0,Korea Equity,Unknown,4.777777777777778,0.0,0.0,,,,,,[],"[null, null, null, null]",,4.777777777777778,,0
053690.KS,한미글로벌,20750.0,227369162500.0,Korea Equity,Unknown,0.03225806451612903,0.0,0.05525139147546829,,,,,,[],"[null, null, null, null]",,0.03225806451612903,,0
255220.KQ,SG,2070.0,226796035140.0,Korea Equity,Unknown,-0.7435897435897436,0.0,0.01644426691180201,,,,,,[],"[null, null, null, null]",,-0.7435897435897436,,0
030210.KS,다올투자증권,3720.0,226589314320.0,Korea Equity,Unknown,0.08211344922232387,0.0,0.005112119984593878,,,,,,[],"[null, null, null, null]",,0.08211344922232387,,0
045390.KQ,대아티아이,3210.0,226219540170.0,Korea Equity,Unknown,-0.26098191214470284,0.0,0.017496778737917815,,,,,,[],"[null, null, null, null]",,-0.26098191214470284,,0
210980.KS,SK디앤디,12090.0,225084148380.0,Korea Equity,Unknown,-0.48872727272727273,0.0,0.037786798292959424,,,,,,[],"[null, null, null, null]",,-0.48872727272727273,,0
